Execution Time;Execution Time UTC;ISIN;Publication Time;Publication Time UTC;CCY;Venue of execution (MIC Code);Venue of publication (MIC Code);Price notation;Transaction to be cleared;MMT Flags;Transaction ID Code;Price;Volume;Buyer;Seller;Trade type
2024-02-23 17:07:54;2024-02-23T16:07:54.917000Z;SE0015961909;2024-02-23 17:07:54;2024-02-23T16:07:54.917000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000854587;121.450;110;;;
2024-02-23 17:07:23;2024-02-23T16:07:23.200000Z;SE0015961909;2024-02-23 17:07:23;2024-02-23T16:07:23.200000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853886;121.450;36;;;
2024-02-23 17:07:23;2024-02-23T16:07:23.200000Z;SE0015961909;2024-02-23 17:07:23;2024-02-23T16:07:23.200000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000853885;121.450;794;;;
2024-02-23 17:07:19;2024-02-23T16:07:19.267000Z;SE0015961909;2024-02-23 17:07:19;2024-02-23T16:07:19.267000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853785;121.450;260;;;
2024-02-23 17:07:19;2024-02-23T16:07:19.267000Z;SE0015961909;2024-02-23 17:07:19;2024-02-23T16:07:19.267000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853784;121.450;607;;;
2024-02-23 17:07:19;2024-02-23T16:07:19.267000Z;SE0015961909;2024-02-23 17:07:19;2024-02-23T16:07:19.267000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853783;121.450;1588;;;
2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SE0015961909;2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853759;121.450;270;;;
2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SE0015961909;2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853758;121.450;416;;;
2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SE0015961909;2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853757;121.450;990;;;
2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SE0015961909;2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853756;121.450;962;;;
2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SE0015961909;2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853755;121.450;629;;;
2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SE0015961909;2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853754;121.450;700;;;
2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SE0015961909;2024-02-23 17:07:18;2024-02-23T16:07:18.637000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853753;121.450;819;;;
2024-02-23 17:07:18;2024-02-23T16:07:18.597000Z;SE0015961909;2024-02-23 17:07:18;2024-02-23T16:07:18.597000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853738;121.450;1403;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853608;121.400;569;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853607;121.400;522;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853606;121.400;428;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853605;121.400;833;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853604;121.400;600;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853603;121.400;956;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853602;121.400;855;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853601;121.400;700;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000853600;121.400;712;;;
2024-02-23 17:07:12;2024-02-23T16:07:12.560000Z;SE0015961909;2024-02-23 17:07:12;2024-02-23T16:07:12.560000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000853599;121.420;794;;;Nordic@Mid trade
2024-02-23 17:06:41;2024-02-23T16:06:41.893000Z;SE0015961909;2024-02-23 17:06:41;2024-02-23T16:06:41.893000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852889;121.350;19;;;
2024-02-23 17:06:25;2024-02-23T16:06:25.837000Z;SE0015961909;2024-02-23 17:06:25;2024-02-23T16:06:25.837000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852511;121.400;700;;;
2024-02-23 17:06:25;2024-02-23T16:06:25.837000Z;SE0015961909;2024-02-23 17:06:25;2024-02-23T16:06:25.837000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852510;121.400;453;;;
2024-02-23 17:06:25;2024-02-23T16:06:25.837000Z;SE0015961909;2024-02-23 17:06:25;2024-02-23T16:06:25.837000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852509;121.400;270;;;
2024-02-23 17:06:04;2024-02-23T16:06:04.903000Z;SE0015961909;2024-02-23 17:06:04;2024-02-23T16:06:04.903000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000852069;121.450;377;;;
2024-02-23 17:06:04;2024-02-23T16:06:04.903000Z;SE0015961909;2024-02-23 17:06:04;2024-02-23T16:06:04.903000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852068;121.450;700;;;
2024-02-23 17:06:04;2024-02-23T16:06:04.903000Z;SE0015961909;2024-02-23 17:06:04;2024-02-23T16:06:04.903000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852067;121.450;742;;;
2024-02-23 17:06:04;2024-02-23T16:06:04.293000Z;SE0015961909;2024-02-23 17:06:04;2024-02-23T16:06:04.293000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852050;121.450;1239;;;
2024-02-23 17:06:04;2024-02-23T16:06:04.293000Z;SE0015961909;2024-02-23 17:06:04;2024-02-23T16:06:04.293000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852049;121.450;600;;;
2024-02-23 17:06:04;2024-02-23T16:06:04.293000Z;SE0015961909;2024-02-23 17:06:04;2024-02-23T16:06:04.293000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852048;121.450;142;;;
2024-02-23 17:06:04;2024-02-23T16:06:04.293000Z;SE0015961909;2024-02-23 17:06:04;2024-02-23T16:06:04.293000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852047;121.450;128;;;
2024-02-23 17:06:04;2024-02-23T16:06:04.273000Z;SE0015961909;2024-02-23 17:06:04;2024-02-23T16:06:04.273000Z;SEK;MSTO;XSTO;MONE;false;5P-------PH---;000852045;121.470;2109;;;Auction On Demand
2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852013;121.500;336;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852012;121.500;675;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852011;121.500;883;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852010;121.500;752;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000852009;121.500;406;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.680000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852008;121.500;700;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852007;121.500;890;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852006;121.500;823;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852005;121.500;564;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852004;121.500;806;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852003;121.500;918;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.677000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000852002;121.500;700;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851997;121.500;435;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851996;121.500;697;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851995;121.500;10;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000851994;121.470;5889;;;Nordic@Mid trade
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851993;121.500;171;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851992;121.500;989;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851991;121.500;920;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851990;121.500;435;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851989;121.500;1017;;;
2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SE0015961909;2024-02-23 17:06:03;2024-02-23T16:06:03.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851988;121.500;447;;;
2024-02-23 17:05:45;2024-02-23T16:05:45.057000Z;SE0015961909;2024-02-23 17:05:45;2024-02-23T16:05:45.057000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851537;121.450;550;;;
2024-02-23 17:05:33;2024-02-23T16:05:33.653000Z;SE0015961909;2024-02-23 17:05:33;2024-02-23T16:05:33.653000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000851198;121.450;10;;;
2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SE0015961909;2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850736;121.450;871;;;
2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SE0015961909;2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850735;121.450;718;;;
2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SE0015961909;2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850734;121.450;250;;;
2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SE0015961909;2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850733;121.450;450;;;
2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SE0015961909;2024-02-23 17:05:17;2024-02-23T16:05:17.863000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850732;121.450;132;;;
2024-02-23 17:05:13;2024-02-23T16:05:13.373000Z;SE0015961909;2024-02-23 17:05:13;2024-02-23T16:05:13.373000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850590;121.500;739;;;
2024-02-23 17:04:55;2024-02-23T16:04:55.740000Z;SE0015961909;2024-02-23 17:04:55;2024-02-23T16:04:55.740000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850140;121.450;25;;;
2024-02-23 17:04:55;2024-02-23T16:04:55.480000Z;SE0015961909;2024-02-23 17:04:55;2024-02-23T16:04:55.480000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850130;121.450;310;;;
2024-02-23 17:04:55;2024-02-23T16:04:55.480000Z;SE0015961909;2024-02-23 17:04:55;2024-02-23T16:04:55.480000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850129;121.450;270;;;
2024-02-23 17:04:55;2024-02-23T16:04:55.480000Z;SE0015961909;2024-02-23 17:04:55;2024-02-23T16:04:55.480000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000850128;121.450;220;;;
2024-02-23 17:04:32;2024-02-23T16:04:32.903000Z;SE0015961909;2024-02-23 17:04:32;2024-02-23T16:04:32.903000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849310;121.500;833;;;
2024-02-23 17:04:32;2024-02-23T16:04:32.903000Z;SE0015961909;2024-02-23 17:04:32;2024-02-23T16:04:32.903000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849309;121.500;535;;;
2024-02-23 17:04:32;2024-02-23T16:04:32.903000Z;SE0015961909;2024-02-23 17:04:32;2024-02-23T16:04:32.903000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849308;121.500;1186;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.623000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.623000Z;SEK;MSTO;XSTO;MONE;false;5P-------PH---;000849060;121.530;463;;;Auction On Demand
2024-02-23 17:04:25;2024-02-23T16:04:25.190000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.190000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000849039;121.500;750;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.183000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.183000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000849038;121.500;5;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.173000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.173000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849037;121.500;431;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849031;121.500;426;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849030;121.500;1236;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849029;121.500;270;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849028;121.500;3;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849027;121.500;500;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849026;121.500;172;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849025;121.500;324;;;
2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SE0015961909;2024-02-23 17:04:25;2024-02-23T16:04:25.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000849024;121.500;676;;;
2024-02-23 17:04:03;2024-02-23T16:04:03.337000Z;SE0015961909;2024-02-23 17:04:03;2024-02-23T16:04:03.337000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000848099;121.550;396;;;
2024-02-23 17:04:03;2024-02-23T16:04:03.337000Z;SE0015961909;2024-02-23 17:04:03;2024-02-23T16:04:03.337000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000848098;121.550;270;;;
2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SE0015961909;2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847576;121.550;43;;;
2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SE0015961909;2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847575;121.550;20;;;
2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SE0015961909;2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847574;121.550;580;;;
2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SE0015961909;2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000847573;121.550;254;;;
2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SE0015961909;2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000847572;121.550;78;;;
2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SE0015961909;2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847571;121.550;328;;;
2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SE0015961909;2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000847570;121.550;212;;;
2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SE0015961909;2024-02-23 17:03:47;2024-02-23T16:03:47.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847569;121.550;270;;;
2024-02-23 17:03:45;2024-02-23T16:03:45.013000Z;SE0015961909;2024-02-23 17:03:45;2024-02-23T16:03:45.013000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000847487;121.600;264;;;
2024-02-23 17:03:44;2024-02-23T16:03:44.990000Z;SE0015961909;2024-02-23 17:03:44;2024-02-23T16:03:44.990000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847486;121.600;153;;;
2024-02-23 17:03:44;2024-02-23T16:03:44.990000Z;SE0015961909;2024-02-23 17:03:44;2024-02-23T16:03:44.990000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847485;121.600;270;;;
2024-02-23 17:03:44;2024-02-23T16:03:44.990000Z;SE0015961909;2024-02-23 17:03:44;2024-02-23T16:03:44.990000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847484;121.600;803;;;
2024-02-23 17:03:43;2024-02-23T16:03:43.833000Z;SE0015961909;2024-02-23 17:03:43;2024-02-23T16:03:43.833000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000847459;121.600;880;;;
2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SE0015961909;2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847458;121.600;516;;;
2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SE0015961909;2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847457;121.600;700;;;
2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SE0015961909;2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847456;121.600;807;;;
2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SE0015961909;2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847455;121.600;980;;;
2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SE0015961909;2024-02-23 17:03:43;2024-02-23T16:03:43.817000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000847454;121.600;730;;;
2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SE0015961909;2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844601;121.600;515;;;
2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SE0015961909;2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844600;121.600;978;;;
2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SE0015961909;2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844599;121.600;771;;;
2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SE0015961909;2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844598;121.600;320;;;
2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SE0015961909;2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844597;121.600;620;;;
2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SE0015961909;2024-02-23 17:01:55;2024-02-23T16:01:55.877000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844596;121.600;100;;;
2024-02-23 17:01:44;2024-02-23T16:01:44.580000Z;SE0015961909;2024-02-23 17:01:44;2024-02-23T16:01:44.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844356;121.600;385;;;
2024-02-23 17:01:44;2024-02-23T16:01:44.580000Z;SE0015961909;2024-02-23 17:01:44;2024-02-23T16:01:44.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844355;121.600;355;;;
2024-02-23 17:01:44;2024-02-23T16:01:44.537000Z;SE0015961909;2024-02-23 17:01:44;2024-02-23T16:01:44.537000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844354;121.600;260;;;
2024-02-23 17:01:44;2024-02-23T16:01:44.537000Z;SE0015961909;2024-02-23 17:01:44;2024-02-23T16:01:44.537000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844352;121.600;10;;;
2024-02-23 17:01:44;2024-02-23T16:01:44.537000Z;SE0015961909;2024-02-23 17:01:44;2024-02-23T16:01:44.537000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000844351;121.600;68;;;
2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SE0015961909;2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000843765;121.650;437;;;
2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SE0015961909;2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000843764;121.650;575;;;
2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SE0015961909;2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000843763;121.650;133;;;
2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SE0015961909;2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000843762;121.650;995;;;
2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SE0015961909;2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000843761;121.650;597;;;
2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SE0015961909;2024-02-23 17:01:22;2024-02-23T16:01:22.783000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000843760;121.650;270;;;
2024-02-23 17:01:06;2024-02-23T16:01:06.053000Z;SE0015961909;2024-02-23 17:01:06;2024-02-23T16:01:06.053000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000843346;121.670;50;;;Nordic@Mid trade
2024-02-23 17:00:56;2024-02-23T16:00:56.890000Z;SE0015961909;2024-02-23 17:00:56;2024-02-23T16:00:56.890000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000843123;121.670;392;;;Nordic@Mid trade
2024-02-23 17:00:30;2024-02-23T16:00:30.447000Z;SE0015961909;2024-02-23 17:00:30;2024-02-23T16:00:30.447000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000842417;121.650;288;;;
2024-02-23 17:00:30;2024-02-23T16:00:30.447000Z;SE0015961909;2024-02-23 17:00:30;2024-02-23T16:00:30.447000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000842416;121.650;531;;;
